"sa","cluster","suburb","weekend","shopping","centre","rms_err"
"170800",0.0,0.3418834648233023,0.5980908817460207,0.8296194993877466,0.0,0.6044594526376903
"170900",1.0,1.057563288126449,0.40825964083111244,0.3549993353349074,0.0,0.27566769253306905
"171000",0.0,1.1504628426113475,0.7009128516408633,0.0,0.5808812833072358,0.3072142737435114
"171100",0.0,4.644239865552594,0.6214491137055046,0.44498554499794307,3.640369654529751,0.40445867039483185
"171200",0.0,0.6441525267427002,0.4541585049043231,1.0454181777376652,0.0,0.6504974706160975
"171300",0.0,0.7363738613759111,0.49155729380990676,0.6317392949940188,0.0,0.7116551744508437
"171400",0.0,2.5243950985669334,0.45724824162734,0.9759341139286605,1.4031681998763377,0.788937577836343
"171500",0.0,1.4401407923732101,0.29122084833887724,1.0497713516862344,0.0,0.5183401308643028
"171600",3.0,0.6006431720044416,0.8447220056395996,0.4077191584153035,0.0,0.10730584487370845
"171700",0.0,1.178933621739677,0.060917502213357615,0.3131836266090809,0.0,0.4480660018011513
"171800",1.0,0.8015395606422242,0.7117512438406859,0.43912713946652476,0.0,0.21475399162668488
"171900",0.0,1.468708790274391,0.22063324090512124,1.07143002636659,0.0,0.5732368466646725
"172000",1.0,1.4490350890412909,0.0,0.4083621673685686,0.06865687368672857,0.18487386310889378
"172100",1.0,1.5610656057787604,0.0684272499375685,0.11287893225216737,0.4504910847392243,0.09440374295678794
"172200",1.0,1.347567286996858,0.0,0.14141554443202095,0.18492983883835543,0.12297457764668814
"172300",0.0,0.6430648493542929,0.36947940516595684,1.1260445639647034,0.0,0.6519163321509109
"172400",1.0,1.023487037269407,0.0,0.013758938854897745,0.0,0.26015306113038816
"172500",1.0,1.0174715487485693,0.05009853767024563,0.0,0.0,0.1407254894165207
"172600",2.0,0.0,0.041615531683498984,0.0,0.9652008533552459,0.4144244107365447
"172700",0.0,1.4917350545510617,0.0,0.0,0.590878533191014,0.4717312757251454
"172800",1.0,1.3229241331698296,0.0745272939330564,0.3834794790437512,0.0,0.19292106653827393
"172900",0.0,0.0,0.0054947786145965035,0.4133018061456926,0.3031127208566307,0.7508275268011612
"173000",0.0,2.5528702565977945,0.0,0.0,3.087904142097032,0.5448240605537251
"173100",0.0,0.9257734377937414,0.0,0.0,0.0,0.4662206779035364
"173200",0.0,0.9403141006882504,0.0,0.0,0.04586055114994501,0.5172319304786348
"173300",1.0,1.3136407865840878,0.0,0.0,0.310288830574653,0.2573404298845801
"173400",0.0,0.5066118409116502,0.025731468761438354,0.0,0.0,0.8673035237885943
"173500",0.0,1.1227659758539308,0.18138733756404,0.7274308597331951,0.0,0.7460077869763143
"173600",0.0,0.7780001774531026,0.0676421201321621,0.6454574834893877,0.0,0.9187553902587611
"173700",0.0,1.1173586592359803,0.0,0.0,1.8147971733115973,0.6523259688460311
